3c6acfceb552_15,439,453,1645,1068
3c6acfceb552_16,546,452,1527,1071
3cb21125f126_01,315,222,1405,1111
3cb21125f126_02,3,218,1392,1130
3cb21125f126_03,0,218,1598,1107
3cb21125f126_04,0,221,1819,1040
3cb21125f126_05,0,226,1917,957
3cb21125f126_06,121,229,1917,1037
3cb21125f126_07,314,227,1917,1088
3cb21125f126_08,493,227,1917,1103
3cb21125f126_09,520,227,1663,1083
3cb21125f126_10,10,226,1422,1116
3cb21125f126_11,0,224,1598,1112
3cb21125f126_12,0,224,1798,1062
3cb21125f126_13,0,227,1917,978
3cb21125f126_14,20,228,1917,1075
3cb21125f126_15,244,231,1917,1133
3cb21125f126_16,465,224,1789,1142
3d7a1030deeb_01,565,226,1356,931
3d7a1030deeb_02,338,221,1322,948
3d7a1030deeb_03,154,221,1484,950
3d7a1030deeb_04,104,218,1611,912
3d7a1030deeb_05,104,219,1652,868
3d7a1030deeb_06,158,218,1637,888
3d7a1030deeb_07,280,219,1622,912
3d7a1030deeb_08,467,219,1498,913
3d7a1030deeb_09,531,223,1285,892
3d7a1030deeb_10,338,221,1300,902
3d7a1030deeb_11,220,222,1455,907
3d7a1030deeb_12,197,221,1628,885
3d7a1030deeb_13,207,222,1710,851
3d7a1030deeb_14,257,222,1738,885
3d7a1030deeb_15,381,222,1723,930
3d7a1030deeb_16,527,222,1628,946
3f202616a2b9_01,553,291,1360,957
3f202616a2b9_02,295,291,1298,961
3f202616a2b9_03,89,292,1459,958
3f202616a2b9_04,6,292,1592,913
3f202616a2b9_05,21,292,1645,865
3f202616a2b9_06,126,292,1633,878
3f202616a2b9_07,284,292,1617,898
3f202616a2b9_08,477,293,1495,897
3f202616a2b9_09,555,293,1279,876
3f202616a2b9_10,357,293,1315,890
3f202616a2b9_11,232,293,1491,896
3f202616a2b9_12,201,292,1669,878
3f202616a2b9_13,205,292,1789,848
3f202616a2b9_14,252,292,1832,887
3f202616a2b9_15,368,291,1802,938
3f202616a2b9_16,508,291,1671,958
3f3e362dea23_01,478,305,1281,1075
3f3e362dea23_02,286,299,1306,1077
3f3e362dea23_03,181,325,1431,1065
3f3e362dea23_04,175,293,1549,1025
3f3e362dea23_05,216,295,1631,973
3f3e362dea23_06,334,291,1656,1022
3f3e362dea23_07,480,275,1660,1051
3f3e362dea23_08,602,261,1587,1055
3f3e362dea23_09,669,307,1440,1041
3f3e362dea23_10,460,256,1380,1070
3f3e362dea23_11,327,261,1517,1077
3f3e362dea23_12,278,264,1654,1055
3f3e362dea23_13,246,278,1744,1007
3f3e362dea23_14,304,284,1733,1068
3f3e362dea23_15,417,308,1663,1097
3f3e362dea23_16,538,303,1506,1091
3f8d611822bc_01,546,359,1386,1023
3f8d611822bc_02,295,359,1330,1016
3f8d611822bc_03,164,361,1433,1006
3f8d611822bc_04,111,361,1521,962
3f8d611822bc_05,145,361,1551,895
3f8d611822bc_06,244,362,1540,927
3f8d611822bc_07,396,363,1542,935
3f8d611822bc_08,535,363,1478,926
3f8d611822bc_09,617,363,1349,903
3f8d611822bc_10,462,363,1347,925
3f8d611822bc_11,383,362,1495,933
3f8d611822bc_12,375,362,1658,925
3f8d611822bc_13,374,361,1764,891
3f8d611822bc_14,400,361,1811,961
3f8d611822bc_15,490,359,1763,1005
3f8d611822bc_16,593,359,1643,1016
40851e617b93_01,490,467,1289,1113
40851e617b93_02,293,467,1240,1120
40851e617b93_03,147,468,1395,1120
40851e617b93_04,79,467,1585,1082
40851e617b93_05,104,469,1682,1030
40851e617b93_06,196,469,1701,1068
40851e617b93_07,370,469,1671,1111
40851e617b93_08,518,469,1532,1111
40851e617b93_09,510,469,1301,1091
40851e617b93_10,269,469,1236,1105
40851e617b93_11,102,469,1356,1113
40851e617b93_12,48,467,1549,1077
40851e617b93_13,63,464,1641,1027
40851e617b93_14,153,463,1668,1070
40851e617b93_15,379,467,1607,1116
40851e617b93_16,544,467,1461,1279
419687d50dcd_01,527,203,1324,942
419687d50dcd_02,317,172,1289,950
419687d50dcd_03,123,169,1457,946
419687d50dcd_04,55,165,1588,903
419687d50dcd_05,81,168,1630,860
419687d50dcd_06,168,154,1635,876
419687d50dcd_07,306,155,1628,902
419687d50dcd_08,478,147,1530,908
419687d50dcd_09,572,180,1315,890
419687d50dcd_10,372,149,1326,903
419687d50dcd_11,246,169,1478,910
419687d50dcd_12,211,155,1645,891
419687d50dcd_13,209,158,1740,856
419687d50dcd_14,246,170,1785,893
419687d50dcd_15,362,178,1731,938
419687d50dcd_16,499,197,1609,953
42415ff65013_01,499,469,1317,1105
42415ff65013_02,327,469,1313,1106
42415ff65013_03,205,469,1478,1102
42415ff65013_04,181,471,1682,1055
42415ff65013_05,229,472,1794,1020
42415ff65013_06,321,473,1821,1070
42415ff65013_07,484,474,1787,1111
42415ff65013_08,613,476,1633,1111
42415ff65013_09,602,475,1433,1097
42415ff65013_10,390,474,1330,1113
42415ff65013_11,199,476,1433,1126
42415ff65013_12,93,473,1613,1093
42415ff65013_13,91,473,1701,1042
42415ff65013_14,171,472,1735,1066
42415ff65013_15,404,471,1667,1118
42415ff65013_16,581,469,1497,1108
424658d9f222_01,516,421,1360,1077
424658d9f222_02,299,421,1351,1086
424658d9f222_03,177,422,1504,1081
424658d9f222_04,147,423,1650,1043
424658d9f222_05,173,424,1770,991
424658d9f222_06,282,426,1781,1046
424658d9f222_07,424,426,1757,1072
424658d9f222_08,556,427,1631,1073
424658d9f222_09,591,426,1422,1066
424658d9f222_10,328,426,1364,1075
424658d9f222_11,173,424,1495,1077
424658d9f222_12,134,423,1641,1050
424658d9f222_13,136,423,1746,993
424658d9f222_14,250,422,1766,1053
424658d9f222_15,404,421,1725,1087
424658d9f222_16,551,421,1600,1086
42a3297ccd4b_01,508,358,1309,1076
42a3297ccd4b_02,338,363,1251,1093
42a3297ccd4b_03,197,360,1405,1103
42a3297ccd4b_04,130,354,1587,1073
42a3297ccd4b_05,141,344,1665,1023
42a3297ccd4b_06,212,330,1671,1060
42a3297ccd4b_07,370,311,1645,1101
42a3297ccd4b_08,498,302,1527,1101
42a3297ccd4b_09,493,299,1306,1080
42a3297ccd4b_10,269,300,1242,1091
42a3297ccd4b_11,121,303,1341,1098
42a3297ccd4b_12,89,319,1523,1065
42a3297ccd4b_13,102,333,1604,1015
42a3297ccd4b_14,169,352,1631,1051
42a3297ccd4b_15,381,357,1588,1096
42a3297ccd4b_16,551,359,1457,1095
42b3feca1993_01,469,217,1444,1072
42b3feca1993_02,154,214,1384,1098
42b3feca1993_03,1,209,1568,1091
42b3feca1993_04,0,204,1736,1032
42b3feca1993_05,12,194,1849,958
42b3feca1993_06,164,171,1836,1012
42b3feca1993_07,359,151,1849,1036
42b3feca1993_08,510,142,1749,1032
42b3feca1993_09,540,140,1521,1007
42b3feca1993_10,205,139,1390,1032
42b3feca1993_11,68,144,1542,1037
42b3feca1993_12,74,161,1740,1012
42b3feca1993_13,57,184,1894,957
42b3feca1993_14,166,202,1917,1038
42b3feca1993_15,338,207,1909,1092
42b3feca1993_16,517,212,1766,1100
42d81612e2ce_01,520,461,1324,1125
42d81612e2ce_02,293,454,1259,1122
42d81612e2ce_03,117,462,1452,1122
42d81612e2ce_04,43,456,1680,1090
42d81612e2ce_05,66,457,1809,1036
42d81612e2ce_06,143,458,1819,1077
42d81612e2ce_07,334,459,1802,1128
42d81612e2ce_08,490,459,1646,1131
42d81612e2ce_09,437,462,1349,1121
42d81612e2ce_10,124,459,1225,1123
42d81612e2ce_11,0,457,1349,1122
42d81612e2ce_12,0,454,1562,1076
42d81612e2ce_13,0,454,1656,1020
42d81612e2ce_14,66,452,1703,1057
42d81612e2ce_15,340,459,1665,1108
42d81612e2ce_16,553,452,1517,1113
430f0cb5666c_01,546,469,1324,1095
430f0cb5666c_02,340,467,1304,1095
430f0cb5666c_03,182,459,1410,1090
430f0cb5666c_04,130,461,1485,1046
430f0cb5666c_05,143,462,1504,1001
430f0cb5666c_06,222,463,1502,1022
430f0cb5666c_07,345,464,1491,1038
430f0cb5666c_08,508,466,1422,1033
430f0cb5666c_09,591,464,1289,1013
430f0cb5666c_10,471,466,1328,1031
430f0cb5666c_11,392,466,1478,1038
430f0cb5666c_12,370,463,1630,1026
430f0cb5666c_13,370,462,1720,997
430f0cb5666c_14,389,462,1742,1045
430f0cb5666c_15,462,459,1697,1087
430f0cb5666c_16,550,462,1573,1096
47ea8f25c948_01,570,179,1270,920
47ea8f25c948_02,402,253,1261,929
47ea8f25c948_03,250,254,1386,925
47ea8f25c948_04,205,232,1482,890
47ea8f25c948_05,216,178,1508,848
47ea8f25c948_06,272,171,1510,868
47ea8f25c948_07,385,169,1497,887
47ea8f25c948_08,533,181,1409,890
47ea8f25c948_09,598,229,1248,872
47ea8f25c948_10,456,241,1311,887
47ea8f25c948_11,366,268,1439,891
47ea8f25c948_12,341,210,1570,875
47ea8f25c948_13,338,201,1628,845
47ea8f25c948_14,359,193,1639,881
47ea8f25c948_15,439,248,1609,918
47ea8f25c948_16,550,255,1497,931
4856fcb85be0_01,538,327,1337,1080
4856fcb85be0_02,276,327,1296,1070
4856fcb85be0_03,156,330,1405,1057
4856fcb85be0_04,115,335,1497,1013
4856fcb85be0_05,141,327,1534,942
4856fcb85be0_06,242,329,1532,982
4856fcb85be0_07,385,329,1536,1000
4856fcb85be0_08,529,326,1484,998
4856fcb85be0_09,626,326,1356,981
4856fcb85be0_10,463,319,1322,997
4856fcb85be0_11,374,322,1470,1005
4856fcb85be0_12,355,320,1630,991
4856fcb85be0_13,351,323,1744,948
4856fcb85be0_14,374,327,1768,1017
4856fcb85be0_15,462,324,1725,1060
4856fcb85be0_16,565,326,1613,1071
48b3f0c936b5_01,542,373,1324,1053
48b3f0c936b5_02,314,298,1302,1058
48b3f0c936b5_03,194,369,1401,1047
48b3f0c936b5_04,166,370,1478,1005
48b3f0c936b5_05,188,324,1504,948
48b3f0c936b5_06,291,295,1508,986
48b3f0c936b5_07,430,344,1502,1002
48b3f0c936b5_08,557,307,1442,998
48b3f0c936b5_09,619,361,1324,978
48b3f0c936b5_10,465,322,1336,1000
48b3f0c936b5_11,394,359,1469,1004
48b3f0c936b5_12,383,349,1605,988
48b3f0c936b5_13,375,369,1706,952
48b3f0c936b5_14,398,361,1718,1015
48b3f0c936b5_15,473,368,1680,1053
48b3f0c936b5_16,568,342,1565,1060
4a4364d7fc6d_01,415,388,1390,1205
4a4364d7fc6d_02,162,386,1336,1215
4a4364d7fc6d_03,36,384,1547,1206
4a4364d7fc6d_04,38,384,1800,1135
4a4364d7fc6d_05,85,378,1917,1083
4a4364d7fc6d_06,199,364,1917,1138
4a4364d7fc6d_07,413,344,1917,1185
4a4364d7fc6d_08,557,336,1826,1186
4a4364d7fc6d_09,544,336,1574,1168
4a4364d7fc6d_10,229,334,1375,1188
4a4364d7fc6d_11,18,336,1473,1202
4a4364d7fc6d_12,0,353,1723,1166
4a4364d7fc6d_13,0,369,1849,1105
4a4364d7fc6d_14,35,379,1879,1141
4a4364d7fc6d_15,323,383,1849,1221
4a4364d7fc6d_16,557,386,1654,1220
4b74275babf7_01,625,447,1336,1075
4b74275babf7_02,441,448,1309,1087
4b74275babf7_03,282,440,1429,1086
4b74275babf7_04,227,424,1497,1052
4b74275babf7_05,227,414,1502,1010
4b74275babf7_06,278,414,1484,1031
4b74275babf7_07,379,422,1486,1052
4b74275babf7_08,525,435,1416,1052
4b74275babf7_09,608,431,1272,1032
4b74275babf7_10,475,417,1304,1045
4b74275babf7_11,407,427,1433,1048
4b74275babf7_12,400,420,1573,1030
4b74275babf7_13,413,419,1653,997
4b74275babf7_14,417,414,1673,1032
4b74275babf7_15,486,414,1652,1072
4b74275babf7_16,580,433,1557,1086
4baf50a3d8c2_01,505,308,1392,1093
4baf50a3d8c2_02,280,308,1339,1113
4baf50a3d8c2_03,113,307,1562,1113
4baf50a3d8c2_04,96,306,1736,1073
4baf50a3d8c2_05,98,303,1800,1026
4baf50a3d8c2_06,156,284,1793,1065
4baf50a3d8c2_07,295,284,1796,1096
4baf50a3d8c2_08,486,287,1675,1098
4baf50a3d8c2_09,488,284,1375,1073
4baf50a3d8c2_10,209,287,1367,1097
4baf50a3d8c2_11,85,289,1528,1098
4baf50a3d8c2_12,76,296,1697,1068
4baf50a3d8c2_13,70,302,1768,1021
4baf50a3d8c2_14,128,304,1774,1067
4baf50a3d8c2_15,276,307,1768,1108
4baf50a3d8c2_16,460,307,1673,1117
4bea0766c14c_01,566,401,1373,1073
4bea0766c14c_02,302,379,1343,1070
4bea0766c14c_03,173,393,1502,1063
4bea0766c14c_04,124,378,1654,1030
4bea0766c14c_05,154,375,1763,972
4bea0766c14c_06,259,376,1772,1030
4bea0766c14c_07,415,364,1749,1057
4bea0766c14c_08,553,363,1630,1056
4bea0766c14c_09,567,359,1369,1031
4bea0766c14c_10,297,363,1321,1052
4bea0766c14c_11,156,360,1465,1053
4bea0766c14c_12,134,365,1622,1026
4bea0766c14c_13,143,379,1738,970
4bea0766c14c_14,248,369,1780,1025
4bea0766c14c_15,422,374,1738,1061
4bea0766c14c_16,578,372,1620,1070
4dc8a7fe7c02_01,596,289,1358,915
4dc8a7fe7c02_02,428,278,1351,926
4dc8a7fe7c02_03,254,277,1549,926
4dc8a7fe7c02_04,205,251,1727,896
4dc8a7fe7c02_05,211,283,1806,858
4dc8a7fe7c02_06,284,270,1819,895
4dc8a7fe7c02_07,409,264,1793,930
4dc8a7fe7c02_08,557,268,1635,937
4dc8a7fe7c02_09,580,267,1347,915
4dc8a7fe7c02_10,327,262,1368,933
4dc8a7fe7c02_11,173,258,1498,931
4dc8a7fe7c02_12,130,260,1641,901
4dc8a7fe7c02_13,138,257,1731,855
4dc8a7fe7c02_14,214,278,1740,891
4dc8a7fe7c02_15,372,281,1714,923
4dc8a7fe7c02_16,538,277,1588,928
4df1536de792_01,610,328,1343,906
4df1536de792_02,445,323,1321,917
4df1536de792_03,299,320,1459,926
4df1536de792_04,231,326,1564,907
4df1536de792_05,226,327,1600,876
4df1536de792_06,265,330,1590,895
4df1536de792_07,353,331,1562,923
4df1536de792_08,482,334,1455,926
4df1536de792_09,546,333,1277,906
4df1536de792_10,375,333,1272,914
4df1536de792_11,276,332,1392,916
4df1536de792_12,246,332,1517,893
4df1536de792_13,261,331,1594,857
4df1536de792_14,308,323,1618,880
4df1536de792_15,407,322,1603,907
4df1536de792_16,523,321,1528,916
4e308ad8a254_01,525,334,1313,1011
4e308ad8a254_02,287,333,1294,1025
4e308ad8a254_03,96,333,1455,1013
4e308ad8a254_04,57,276,1573,967
4e308ad8a254_05,81,334,1608,920
4e308ad8a254_06,166,334,1613,940
4e308ad8a254_07,317,286,1613,960
4e308ad8a254_08,510,335,1517,961
4e308ad8a254_09,604,337,1317,943
4e308ad8a254_10,420,337,1364,962
4e308ad8a254_11,302,263,1521,970
4e308ad8a254_12,263,336,1705,955
4e308ad8a254_13,256,336,1796,926
4e308ad8a254_14,278,336,1813,972
4e308ad8a254_15,381,334,1764,1018
4e308ad8a254_16,514,334,1615,1031
4e5ac4b9f074_01,595,219,1392,932
4e5ac4b9f074_02,389,218,1362,950
4e5ac4b9f074_03,237,212,1566,952
4e5ac4b9f074_04,186,152,1727,921
4e5ac4b9f074_05,190,211,1781,885
4e5ac4b9f074_06,250,208,1794,911
4e5ac4b9f074_07,359,208,1779,942
4e5ac4b9f074_08,523,207,1675,948
4e5ac4b9f074_09,606,208,1405,930
4e5ac4b9f074_10,329,208,1360,943
4e5ac4b9f074_11,194,209,1502,947
4e5ac4b9f074_12,156,212,1656,922
4e5ac4b9f074_13,164,213,1746,880
4e5ac4b9f074_14,212,212,1764,912
4e5ac4b9f074_15,355,217,1738,946
4e5ac4b9f074_16,522,219,1633,952
4e7bc95552ed_01,516,273,1285,922
4e7bc95552ed_02,319,273,1300,927
4e7bc95552ed_03,160,271,1487,926
4e7bc95552ed_04,104,272,1658,893
4e7bc95552ed_05,134,274,1735,852
4e7bc95552ed_06,220,276,1759,882
4e7bc95552ed_07,344,277,1742,913
4e7bc95552ed_08,516,277,1603,923
4e7bc95552ed_09,565,277,1332,908
4e7bc95552ed_10,319,278,1326,923
4e7bc95552ed_11,147,278,1470,928
4e7bc95552ed_12,87,278,1624,902
4e7bc95552ed_13,91,277,1712,860
4e7bc95552ed_14,158,276,1736,892
4e7bc95552ed_15,319,274,1676,928
4e7bc95552ed_16,489,272,1542,936
4f0397cf7937_01,447,308,1341,1122
4f0397cf7937_02,198,308,1336,1131
4f0397cf7937_03,44,308,1579,1120
4f0397cf7937_04,36,306,1804,1065
4f0397cf7937_05,55,299,1912,1015
4f0397cf7937_06,156,302,1917,1060
4f0397cf7937_07,315,299,1917,1103
4f0397cf7937_08,512,299,1811,1116
4f0397cf7937_09,505,297,1446,1096
4f0397cf7937_10,139,297,1409,1126
4f0397cf7937_11,0,298,1573,1126
4f0397cf7937_12,0,299,1753,1086
4f0397cf7937_13,0,302,1836,1030
4f0397cf7937_14,20,302,1834,1086
4f0397cf7937_15,214,306,1798,1133
4f0397cf7937_16,411,308,1675,1143
4f1f065d78ac_01,589,408,1341,1031
4f1f065d78ac_02,353,409,1326,1047
4f1f065d78ac_03,164,409,1547,1045
4f1f065d78ac_04,132,412,1740,1007
4f1f065d78ac_05,141,413,1834,965
4f1f065d78ac_06,222,414,1843,1005
4f1f065d78ac_07,362,416,1839,1036
4f1f065d78ac_08,546,417,1690,1043
4f1f065d78ac_09,540,417,1339,1022
4f1f065d78ac_10,233,417,1334,1040
4f1f065d78ac_11,78,417,1491,1039
4f1f065d78ac_12,57,416,1665,1007
4f1f065d78ac_13,61,413,1753,962
4f1f065d78ac_14,149,412,1768,997
4f1f065d78ac_15,323,411,1753,1037
4f1f065d78ac_16,512,409,1635,1048
4fc2470c0f7b_01,538,201,1362,928
4fc2470c0f7b_02,336,199,1330,943
4fc2470c0f7b_03,158,198,1521,946
4fc2470c0f7b_04,87,197,1691,910
4fc2470c0f7b_05,93,197,1763,867
4fc2470c0f7b_06,173,194,1768,890
4fc2470c0f7b_07,303,194,1753,926
4fc2470c0f7b_08,454,197,1635,933
4fc2470c0f7b_09,527,193,1351,913
4fc2470c0f7b_10,261,194,1319,925
4fc2470c0f7b_11,111,197,1457,928
4fc2470c0f7b_12,72,197,1617,903
4fc2470c0f7b_13,78,198,1725,860
4fc2470c0f7b_14,147,199,1755,890
4fc2470c0f7b_15,302,201,1725,932
4fc2470c0f7b_16,467,202,1607,946
51f1cdf5f539_01,591,367,1390,1061
51f1cdf5f539_02,389,367,1352,1081
51f1cdf5f539_03,214,367,1515,1083
51f1cdf5f539_04,168,364,1646,1047
51f1cdf5f539_05,162,367,1693,1003
51f1cdf5f539_06,222,367,1690,1031
51f1cdf5f539_07,342,368,1671,1061
51f1cdf5f539_08,501,368,1553,1063
51f1cdf5f539_09,557,369,1341,1041
51f1cdf5f539_10,366,369,1336,1056
51f1cdf5f539_11,248,369,1474,1060
51f1cdf5f539_12,216,368,1631,1032
51f1cdf5f539_13,224,367,1725,992
51f1cdf5f539_14,276,366,1744,1028
51f1cdf5f539_15,400,366,1729,1068
51f1cdf5f539_16,538,367,1620,1078
528eb34a4c29_01,462,352,1343,1031
528eb34a4c29_02,229,352,1347,1042
528eb34a4c29_03,132,352,1528,1031
528eb34a4c29_04,119,353,1718,990
528eb34a4c29_05,164,353,1864,936
528eb34a4c29_06,278,353,1899,996
528eb34a4c29_07,435,353,1901,1032
528eb34a4c29_08,572,353,1783,1038
528eb34a4c29_09,610,353,1506,1037
528eb34a4c29_10,239,352,1395,1048
528eb34a4c29_11,64,352,1538,1050
528eb34a4c29_12,21,351,1693,1016
528eb34a4c29_13,18,349,1787,955
528eb34a4c29_14,147,349,1793,1020
528eb34a4c29_15,334,351,1745,1055
528eb34a4c29_16,512,351,1611,1052
54ee69d7d5e5_01,508,181,1347,916
54ee69d7d5e5_02,314,178,1313,931
54ee69d7d5e5_03,149,176,1500,935
54ee69d7d5e5_04,117,171,1658,903
54ee69d7d5e5_05,128,167,1721,862
54ee69d7d5e5_06,186,161,1729,890
54ee69d7d5e5_07,312,159,1721,918
54ee69d7d5e5_08,486,158,1598,923
54ee69d7d5e5_09,518,159,1341,901
54ee69d7d5e5_10,280,159,1351,920
54ee69d7d5e5_11,145,159,1491,925
54ee69d7d5e5_12,115,164,1646,902
54ee69d7d5e5_13,109,167,1710,861
54ee69d7d5e5_14,162,172,1721,892
54ee69d7d5e5_15,300,177,1701,930
54ee69d7d5e5_16,463,178,1609,938
553c658b9efa_01,537,239,1416,1040
553c658b9efa_02,319,238,1379,1056
553c658b9efa_03,192,241,1542,1056
553c658b9efa_04,160,242,1691,1021
553c658b9efa_05,169,250,1789,965
553c658b9efa_06,271,244,1787,1030
553c658b9efa_07,405,266,1770,1063
553c658b9efa_08,531,245,1663,1062
553c658b9efa_09,553,270,1448,1037
553c658b9efa_10,269,269,1360,1060
553c658b9efa_11,143,268,1491,1060
553c658b9efa_12,126,263,1626,1025
553c658b9efa_13,130,249,1735,960
553c658b9efa_14,224,244,1757,1020
553c658b9efa_15,377,242,1735,1055
553c658b9efa_16,531,241,1626,1057
5588758ee21c_01,507,276,1309,952
5588758ee21c_02,278,266,1281,958
5588758ee21c_03,104,267,1468,951
5588758ee21c_04,55,273,1626,904
5588758ee21c_05,81,272,1684,856
5588758ee21c_06,169,277,1686,876
5588758ee21c_07,317,278,1688,897
5588758ee21c_08,508,282,1562,898
5588758ee21c_09,565,283,1309,882
5588758ee21c_10,325,283,1352,900
5588758ee21c_11,190,282,1512,907
5588758ee21c_12,158,281,1678,891
5588758ee21c_13,143,277,1763,858
5588758ee21c_14,194,273,1783,902
5588758ee21c_15,321,269,1740,948
5588758ee21c_16,484,270,1611,966
56023a17481b_01,598,219,1322,951
56023a17481b_02,321,206,1343,965
56023a17481b_03,186,247,1469,955
56023a17481b_04,162,247,1557,917
56023a17481b_05,169,225,1557,872
56023a17481b_06,242,246,1557,895
56023a17481b_07,383,246,1555,906
56023a17481b_08,563,246,1446,903
56023a17481b_09,625,248,1287,887
56023a17481b_10,437,248,1375,902
56023a17481b_11,351,206,1545,906
56023a17481b_12,359,249,1682,895
56023a17481b_13,347,250,1748,872
56023a17481b_14,368,251,1749,919
56023a17481b_15,463,249,1712,955
56023a17481b_16,602,249,1543,965
562706000bd7_01,542,280,1300,1037
562706000bd7_02,366,288,1309,1056
562706000bd7_03,246,285,1495,1053
562706000bd7_04,231,273,1652,1017
562706000bd7_05,233,269,1710,978
562706000bd7_06,280,257,1714,1016
562706000bd7_07,389,250,1708,1047
562706000bd7_08,533,240,1590,1052
562706000bd7_09,551,262,1313,1035
562706000bd7_10,304,242,1343,1055
562706000bd7_11,177,245,1469,1056
562706000bd7_12,151,254,1592,1026
562706000bd7_13,141,262,1635,982
562706000bd7_14,192,273,1631,1022
562706000bd7_15,330,280,1613,1056
562706000bd7_16,492,292,1521,1061
5a194c1384f3_01,505,161,1345,928
5a194c1384f3_02,306,166,1324,937
5a194c1384f3_03,149,155,1525,940
5a194c1384f3_04,83,152,1697,905
5a194c1384f3_05,111,139,1776,862
5a194c1384f3_06,184,131,1791,892
5a194c1384f3_07,308,124,1779,930
5a194c1384f3_08,471,119,1652,942
5a194c1384f3_09,527,113,1367,923
5a194c1384f3_10,261,119,1343,938
5a194c1384f3_11,98,124,1484,942
5a194c1384f3_12,50,130,1641,912
5a194c1384f3_13,55,140,1716,865
5a194c1384f3_14,132,157,1757,897
5a194c1384f3_15,293,160,1699,936
5a194c1384f3_16,463,171,1596,944
5ab34f0e3ea5_01,548,348,1360,1047
5ab34f0e3ea5_02,351,348,1330,1071
5ab34f0e3ea5_03,250,346,1484,1070
5ab34f0e3ea5_04,216,343,1630,1041
5ab34f0e3ea5_05,231,339,1727,981
5ab34f0e3ea5_06,299,336,1733,1038
5ab34f0e3ea5_07,424,333,1720,1070
5ab34f0e3ea5_08,557,329,1620,1071
5ab34f0e3ea5_09,553,328,1388,1047
5ab34f0e3ea5_10,300,327,1322,1070
5ab34f0e3ea5_11,184,329,1450,1071
5ab34f0e3ea5_12,164,333,1585,1041
5ab34f0e3ea5_13,166,337,1660,982
5ab34f0e3ea5_14,242,339,1680,1035
5ab34f0e3ea5_15,404,343,1648,1070
5ab34f0e3ea5_16,563,346,1551,1070
5bc30efeb7bf_01,520,208,1313,905
5bc30efeb7bf_02,360,231,1319,918
5bc30efeb7bf_03,237,229,1508,923
5bc30efeb7bf_04,194,204,1688,898
5bc30efeb7bf_05,203,200,1776,866
5bc30efeb7bf_06,257,198,1806,897
5bc30efeb7bf_07,355,196,1787,940
5bc30efeb7bf_08,501,194,1641,956
5bc30efeb7bf_09,538,203,1377,941
5bc30efeb7bf_10,277,194,1325,956
5bc30efeb7bf_11,104,198,1451,957
5bc30efeb7bf_12,35,199,1575,922
5bc30efeb7bf_13,44,204,1639,872
5bc30efeb7bf_14,130,210,1646,895
5bc30efeb7bf_15,282,206,1618,922
5bc30efeb7bf_16,447,224,1524,927
5bcde75955bb_01,402,132,1437,1085
5bcde75955bb_02,104,181,1397,1103
5bcde75955bb_03,0,222,1615,1093
5bcde75955bb_04,0,223,1856,1041
5bcde75955bb_05,0,228,1917,960
5bcde75955bb_06,134,223,1917,1052
5bcde75955bb_07,312,219,1917,1116
5bcde75955bb_08,471,217,1917,1137
5bcde75955bb_09,512,217,1697,1116
5bcde75955bb_10,0,216,1399,1142
5bcde75955bb_11,0,216,1551,1132
5bcde75955bb_12,0,215,1738,1070
5bcde75955bb_13,0,223,1899,968
5bcde75955bb_14,0,200,1911,1051
5bcde75955bb_15,235,233,1901,1102
5bcde75955bb_16,467,123,1763,1110
5d95d80e10a9_01,478,316,1311,958
5d95d80e10a9_02,252,314,1278,958
5d95d80e10a9_03,83,303,1440,951
5d95d80e10a9_04,31,306,1570,903
5d95d80e10a9_05,72,308,1615,853
5d95d80e10a9_06,164,312,1633,873
5d95d80e10a9_07,314,317,1624,895
5d95d80e10a9_08,505,318,1530,896
5d95d80e10a9_09,580,320,1332,878
5d95d80e10a9_10,381,319,1366,898
5d95d80e10a9_11,265,319,1523,908
5d95d80e10a9_12,222,317,1693,893
5d95d80e10a9_13,214,312,1776,862
5d95d80e10a9_14,241,309,1811,906
5d95d80e10a9_15,345,311,1746,953
5d95d80e10a9_16,480,304,1624,968
5df60cf7cab2_01,546,203,1322,921
5df60cf7cab2_02,362,201,1302,936
5df60cf7cab2_03,186,204,1427,938
5df60cf7cab2_04,123,198,1553,901
5df60cf7cab2_05,130,195,1592,861
5df60cf7cab2_06,211,193,1585,882
5df60cf7cab2_07,340,190,1568,902
5df60cf7cab2_08,499,198,1450,902
5df60cf7cab2_09,544,190,1279,881
5df60cf7cab2_10,400,192,1319,896
5df60cf7cab2_11,286,192,1457,901
5df60cf7cab2_12,254,195,1607,883
5df60cf7cab2_13,255,199,1697,851
5df60cf7cab2_14,295,198,1718,886
5df60cf7cab2_15,405,202,1688,927
5df60cf7cab2_16,516,236,1572,938
5fb012d30fd9_01,523,481,1283,1127
5fb012d30fd9_02,351,481,1248,1122
5fb012d30fd9_03,220,482,1401,1108
5fb012d30fd9_04,160,484,1590,1076
5fb012d30fd9_05,168,486,1688,1026
5fb012d30fd9_06,229,487,1701,1071
5fb012d30fd9_07,377,488,1667,1116
5fb012d30fd9_08,516,488,1513,1122
5fb012d30fd9_09,484,488,1283,1123
5fb012d30fd9_10,254,488,1212,1127
5fb012d30fd9_11,89,487,1332,1115
5fb012d30fd9_12,44,484,1497,1075
5fb012d30fd9_13,63,483,1570,1020
5fb012d30fd9_14,160,482,1592,1055
5fb012d30fd9_15,387,479,1553,1101
5fb012d30fd9_16,553,481,1429,1276
61060ada97c9_01,422,144,1478,1037
